DATE,SPX_Adj_Close,SPX_Volume,DowJonesClose,GDPC1,GFDEBTN,M2SL,MEDCPIM158SFRBCLE,NASDAQ_Close,NETFI,PCECTPI,DEXUSUK,DEXUSJP,DEXUSEU
1999-01-27,-9.140014999999948,893800000,-124.35000000000036,0.0,0.0,0.0,1.740410613,-26.269999999999982,0.0,0.0,-0.010000000000000009,-0.00012059899999999901,-0.009600000000000053
1999-01-28,22.199951000000056,848800000,81.10000000000036,0.0,0.0,0.0,1.740410613,70.20000000000027,0.0,0.0,-0.0015000000000000568,-5.500400000000086e-05,-0.008599999999999941
1999-01-29,14.270019999999931,917000000,77.5,0.0,0.0,0.0,1.740410613,28.549999999999727,0.0,0.0,-0.0013000000000000789,2.667100000000068e-05,-0.0023999999999999577
1999-02-01,-6.6400149999999485,799400000,-13.1299999999992,0.0,0.0,0.0,1.740410613,4.200000000000273,0.0,0.0,-0.0046999999999999265,6.816200000000008e-05,-0.006799999999999917
1999-02-02,-11.010009999999966,845500000,-71.57999999999993,0.0,0.0,0.3400000000001455,1.745521122,-46.67000000000007,0.0,0.0,0.0020000000000000018,0.00023016300000000024,0.0024999999999999467
1999-02-03,10.079956000000038,876500000,92.68999999999869,0.0,0.0,0.339999999999236,1.750631632,29.98999999999978,0.0,0.0,-0.00550000000000006,-2.696400000000085e-05,0.0010999999999998789
1999-02-04,-23.57995600000004,854400000,-62.30999999999949,0.0,0.0,0.3400000000001455,1.755742141,-83.33999999999969,0.0,0.0,0.0020000000000000018,3.41290000000008e-05,-0.0032999999999998586
1999-02-05,-9.089966000000004,872000000,-0.2600000000002183,0.0,0.0,0.3400000000001455,1.76085265,-36.45000000000027,0.0,0.0,-0.0024999999999999467,-8.757300000000051e-05,-0.0022999999999999687
1999-02-08,4.369995999999901,705400000,-13.1299999999992,0.0,0.0,0.3400000000001455,1.76596316,31.300000000000182,0.0,0.0,0.0009999999999998899,-9.581999999999993e-05,0.0012999999999998568
1999-02-09,-27.630004999999983,736000000,-158.07999999999993,0.0,0.0,0.3400000000001455,1.771073669,-94.13000000000011,0.0,0.0,-0.0024999999999999467,-3.055999999999545e-06,0.00039999999999995595
1999-02-10,7.410033999999996,721400000,44.279999999998836,0.0,0.0,0.3400000000001455,1.776184178,-1.2899999999999636,0.0,0.0,-0.00649999999999995,-2.2909999999997516e-06,0.0031000000000001027
1999-02-11,30.489990000000034,815800000,186.14999999999964,0.0,0.0,0.3400000000001455,1.781294688,96.05000000000018,0.0,0.0,-0.0045999999999999375,-1.9044000000001046e-05,-0.0027999999999999137
1999-02-12,-23.910033999999996,691500000,-88.56999999999971,0.0,0.0,0.339999999999236,1.786405197,-83.66000000000031,0.0,0.0,0.006699999999999928,2.897999999999963e-05,-0.0020999999999999908
1999-02-15,5.869995000000017,672630000,11.069999999999709,0.0,0.0,0.3400000000001455,1.791515706,-4.0099999999997635,0.0,0.0,0.00029999999999996696,-0.00013927099999999984,-0.004650000000000043
1999-02-16,5.869995000000017,653760000,11.070000000001528,0.0,0.0,0.3400000000001455,1.796626216,-4.010000000000218,0.0,0.0,0.00029999999999996696,-0.00013927000000000037,-0.004650000000000043
1999-02-17,-17.839966000000004,735100000,-101.56000000000131,0.0,0.0,0.3400000000001455,1.801736725,-64.96000000000004,0.0,0.0,0.0020999999999999908,-6.7592e-05,0.0040999999999999925
1999-02-18,13.25,742400000,103.15999999999985,0.0,0.0,0.3400000000001455,1.806847235,11.640000000000327,0.0,0.0,0.0,-5.5390999999998386e-05,-0.0006999999999999229
1999-02-19,1.9399419999999736,700000000,41.32000000000153,0.0,0.0,0.3400000000001455,1.811957744,23.049999999999727,0.0,0.0,-0.008299999999999974,-8.138900000000115e-05,-0.014800000000000146
1999-02-22,32.92004399999996,718500000,212.72999999999956,0.0,0.0,0.339999999999236,1.817068253,58.41000000000031,0.0,0.0,-0.0017000000000000348,4.463499999999947e-05,-0.0038000000000000256
1999-02-23,-0.9599610000000212,781100000,-8.260000000000218,0.0,0.0,0.3400000000001455,1.822178763,34.33999999999969,0.0,0.0,-0.010000000000000009,-7.525699999999871e-05,-0.0043999999999999595
1999-02-24,-17.77001999999993,782000000,-144.75,0.0,0.0,0.3400000000001455,1.827289272,-36.9699999999998,0.0,0.0,-0.015799999999999814,-3.0396000000000242e-05,-0.0020999999999999908
1999-02-25,-8.390014000000065,740500000,-33.32999999999993,0.0,0.0,0.3400000000001455,1.832399781,-12.559999999999945,0.0,0.0,0.008000000000000007,0.00018159599999999915,0.009600000000000053
1999-02-26,-6.690063999999893,784600000,-59.76000000000022,0.0,0.0,0.3400000000001455,1.837510291,-38.789999999999964,0.0,0.0,-0.0033000000000000806,3.955900000000151e-05,-0.007300000000000084
1999-03-01,-2.1699220000000423,699500000,18.200000000000728,0.0,0.0,0.3400000000001455,1.8426208,7.149999999999636,0.0,0.0,0.0030999999999998806,-7.665800000000028e-05,-0.010399999999999965
1999-03-02,-10.660033999999996,753600000,-27.170000000000073,0.0,0.0,1.2434779999994134,1.87885426,-36.149999999999636,0.0,0.0,0.00770000000000004,-4.712000000000119e-05,0.0040000000000000036
1999-03-03,2.1999510000000555,751700000,-21.730000000001382,0.0,0.0,1.2434790000006615,1.91508772,6.169999999999618,0.0,0.0,-9.999999999998899e-05,-8.254499999999984e-05,-0.0042999999999999705
1999-03-04,18.940063999999893,770900000,191.52000000000044,0.0,0.0,1.2434779999994134,1.95132118,27.690000000000055,0.0,0.0,-0.006899999999999906,-0.00012111100000000014,-0.006399999999999961
1999-03-05,28.82995600000004,834900000,268.6800000000003,0.0,0.0,1.243478000000323,1.98755464,44.220000000000255,0.0,0.0,0.0007999999999999119,6.143700000000099e-05,0.0019000000000000128
1999-03-08,7.260009000000082,714600000,-8.469999999999345,0.0,0.0,1.2434779999994134,2.0237881,60.50999999999976,0.0,0.0,0.0012000000000000899,5.629899999999924e-05,0.005600000000000049
1999-03-09,-2.8900140000000647,803700000,-33.850000000000364,0.0,0.0,1.2434790000006615,2.060021561,-4.679999999999836,0.0,0.0,0.006299999999999972,2.233000000000096e-05,-0.0026000000000001577
1999-03-10,7.0,841900000,79.07999999999993,0.0,0.0,1.2434779999994134,2.096255021,13.059999999999945,0.0,0.0,0.011900000000000022,0.00010722699999999967,0.008800000000000141
1999-03-11,10.840087999999923,904800000,124.60000000000036,0.0,0.0,1.243478000000323,2.132488481,6.25,0.0,0.0,0.00029999999999996696,1.884299999999929e-05,-0.0029000000000001247
1999-03-12,-3.0900879999999233,825800000,-21.090000000000146,0.0,0.0,1.243478000000323,2.168721941,-30.7199999999998,0.0,0.0,0.00649999999999995,4.076600000000111e-05,0.00039999999999995595
1999-03-15,12.670043999999962,727200000,82.42000000000007,0.0,0.0,1.243478999999752,2.204955401,49.909999999999854,0.0,0.0,-0.011199999999999877,9.210899999999994e-05,-0.0005999999999999339
1999-03-16,-0.8800049999999828,751900000,-28.30000000000109,0.0,0.0,1.243478000000323,2.241188861,7.829999999999927,0.0,0.0,0.0017000000000000348,-2.8870000000000284e-06,-0.0015000000000000568
1999-03-17,-8.56005899999991,752300000,-51.05999999999949,0.0,0.0,1.2434779999994134,2.277422321,-10.300000000000182,0.0,0.0,0.006199999999999983,-2.9473000000000346e-05,0.010000000000000009
1999-03-18,18.730102999999872,831000000,118.21000000000095,0.0,0.0,1.243478000000323,2.313655781,33.99000000000024,0.0,0.0,-0.0012000000000000899,4.464899999999904e-05,-0.0024999999999999467
1999-03-19,-17.260009999999966,914700000,-94.07000000000153,0.0,0.0,1.243478999999752,2.349889241,-41.690000000000055,0.0,0.0,0.0013000000000000789,3.489199999999991e-05,-0.006699999999999928
1999-03-22,-2.280029000000013,658200000,-13.039999999999054,0.0,0.0,1.243478000000323,2.386122702,-25.329999999999927,0.0,0.0,-0.0023000000000001908,-7.882399999999991e-05,-0.0008000000000001339
1999-03-23,-34.86999500000002,811300000,-218.6800000000003,0.0,0.0,1.2434779999994134,2.422356162,-73.09999999999991,0.0,0.0,0.009200000000000097,8.60600000000128e-06,0.000300000000000189
1999-03-24,6.4499510000000555,761900000,-4.989999999999782,0.0,0.0,1.243478000000323,2.458589622,42.440000000000055,0.0,0.0,0.0038000000000000256,4.8376999999998754e-05,0.00029999999999996696
1999-03-25,21.40002400000003,784200000,169.54999999999927,0.0,0.0,1.243478999999752,2.494823082,69.51999999999998,0.0,0.0,-0.009600000000000053,-5.053000000000002e-05,-0.0050000000000001155
1999-03-26,-7.18994100000009,707200000,-14.149999999999636,0.0,0.0,1.243478000000323,2.531056542,-15.63000000000011,0.0,0.0,-0.01089999999999991,-0.00015843499999999844,-0.012799999999999923
1999-03-29,27.369995000000017,747900000,184.54000000000087,0.0,0.0,1.243478000000323,2.567290002,73.67000000000007,0.0,0.0,-0.00649999999999995,3.6086999999998884e-05,-0.0026999999999999247
1999-03-30,-9.420043999999962,729000000,-93.52000000000044,0.0,0.0,1.2434779999994134,2.603523462,-12.550000000000182,0.0,0.0,-0.0025000000000001688,-2.224399999999939e-05,0.0015999999999998238
1999-03-31,-14.380004999999983,924300000,-127.10000000000036,0.0,0.0,1.2434790000006615,2.639756922,-18.889999999999873,0.0,0.0,0.0025000000000001688,0.00011741099999999956,0.007600000000000051
1999-04-01,7.34997599999997,703000000,46.350000000000364,0.0,0.0,1.2434779999994134,2.675990382,31.9699999999998,0.0,0.0,-0.00770000000000004,-0.00012364599999999983,-0.0025999999999999357
1999-04-02,13.700012000000015,699400000,87.40999999999985,2.6973200000011275,265.0149999996647,1.1181820000001608,2.632317068,33.345000000000255,-0.47209090000001197,0.0059848499999901605,-0.0040000000000000036,-2.828600000000063e-05,0.0
1999-04-05,13.700012000000015,695800000,87.40999999999985,2.6973199999993085,265.01500000059605,1.1181820000001608,2.588643755,33.3449999999998,-0.47209090000001197,0.005984850000004371,-0.0008000000000001339,-9.515299999999886e-05,-0.007600000000000051
1999-04-06,-3.2299800000000687,787500000,-43.840000000000146,2.697309999999561,265.0149999996647,1.1181809999998222,2.544970441,3.1100000000001273,-0.47209090000001197,0.005984850000004371,-0.009499999999999842,8.553799999999959e-05,0.0132000000000001
1999-04-07,9.0,816400000,121.81999999999971,2.6973200000011275,265.01599999982864,1.1181820000001608,2.501297127,-18.740000000000236,-0.4720908999999551,0.0059848399999964386,0.005499999999999838,-4.0953999999999297e-05,-0.005400000000000071
1999-04-08,17.08996500000012,850500000,112.39000000000124,2.6973199999993085,265.01500000059605,1.1181820000001608,2.457623813,28.960000000000036,-0.47209090000001197,0.005984850000004371,0.010800000000000143,3.3415999999999654e-05,0.005099999999999882
1999-04-09,4.369995999999901,716100000,-23.860000000000582,2.6973199999993085,265.0149999996647,1.1181820000001608,2.413950499,19.66000000000031,-0.47209100000003446,0.0059848499999901605,-0.0015000000000000568,-1.6401000000000956e-05,-0.004899999999999904
1999-04-12,10.280029000000013,810800000,165.67000000000007,2.6973200000011275,265.0149999996647,1.1181819999992513,2.370277185,5.7599999999997635,-0.4720908999999551,0.005984850000004371,0.005900000000000016,6.530199999999972e-05,0.005600000000000049
1999-04-13,-8.81005899999991,810900000,55.5,2.6973199999993085,265.01500000059605,1.1181820000001608,2.326603871,-15.309999999999945,-0.47209090000001197,0.005984850000004371,0.0007999999999999119,6.934000000000107e-06,-0.006199999999999983
1999-04-14,-21.380004999999983,952000000,16.649999999999636,2.697309999999561,265.0149999996647,1.1181809999998222,2.282930557,-76.2199999999998,-0.47209090000001197,0.0059848499999901605,-0.0010999999999998789,8.058000000000023e-05,-9.999999999998899e-05
1999-04-15,-5.58996500000012,1089800000,51.05999999999949,2.6973200000011275,265.01599999982864,1.1181820000001608,2.239257243,14.489999999999782,-0.47209090000001197,0.005984840000010649,-0.0020999999999999908,-1.0597999999998817e-05,-0.006199999999999983
1999-04-16,-3.8499759999999696,1002300000,31.170000000000073,2.6973199999993085,265.01500000059605,1.1181820000001608,2.195583929,-37.73000000000002,-0.47209090000001197,0.0059848499999901605,0.0008999999999999009,8.410499999999925e-05,-0.0029000000000001247
1999-04-19,-29.52001999999993,1214400000,-53.35999999999876,2.6973200000011275,265.0149999996647,1.1181820000001608,2.151910615,-138.42999999999984,-0.4720908999999551,0.005984850000004371,-0.0037000000000000366,-9.347999999999301e-06,-0.008000000000000007
1999-04-20,16.690063999999893,985400000,8.019999999998618,2.6973199999993085,265.0149999996647,1.1181820000001608,2.108237301,64.02999999999975,-0.47209090000001197,0.005984850000004371,0.006000000000000005,-1.3626000000000957e-05,0.0021999999999999797
1999-04-21,29.949951000000056,920000000,132.8700000000008,2.697309999999561,265.01500000059605,1.1181809999998222,2.064563987,79.44000000000005,-0.47209090000001197,0.0059848499999901605,-0.006099999999999994,-0.00011163600000000003,-0.0018000000000000238
1999-04-22,22.699951000000056,927900000,145.76000000000022,2.6973200000011275,265.0149999996647,1.1181820000001608,2.020890673,72.5300000000002,-0.47209090000001197,0.005984850000004371,0.0042999999999999705,-5.57399999999951e-06,-0.0013999999999998458
1999-04-23,-1.969970000000103,744900000,-37.51000000000022,2.6973199999993085,265.0149999996647,1.1181819999992513,1.97721736,29.079999999999927,-0.47209090000001197,0.005984850000004371,0.005300000000000082,4.058199999999908e-05,0.0035999999999998256
1999-04-26,3.190063000000009,712000000,28.920000000000073,2.6973199999993085,265.01600000075996,1.1181820000001608,1.933544046,61.36000000000013,-0.4720909999999776,0.0059848399999964386,-0.005700000000000038,9.150000000001171e-06,-0.0043999999999999595
1999-04-27,2.7600099999999657,891700000,113.11999999999898,2.6973200000011275,265.0149999996647,1.1181820000001608,1.889870732,-49.64000000000033,-0.47209090000001197,0.005984850000004371,0.006399999999999961,-7.679900000000066e-05,0.005900000000000016
1999-04-28,-11.890014999999948,951700000,13.7400000000016,2.6973199999993085,265.0149999996647,1.1181820000001608,1.846197418,-52.039999999999964,-0.4720908999999551,0.0059848499999901605,-0.0028999999999999027,7.679900000000066e-05,-0.0032999999999998586
1999-04-29,-8.080077999999958,1003600000,32.92999999999847,2.697309999999561,265.01500000059605,1.1181809999998222,1.802524104,-21.929999999999836,-0.47209090000001197,0.005984850000004371,-0.0042999999999999705,-9.150000000001171e-06,-0.0025000000000001688
1999-04-30,-7.649902000000111,936500000,-89.33999999999833,2.6973200000011275,265.0149999996647,1.1181820000001608,1.75885079,14.409999999999854,-0.47209090000001197,0.005984850000004371,-0.0020000000000000018,-1.1934999999999377e-05,-0.0026999999999999247
1999-05-01,9.72497599999997,873950000,112.82499999999891,2.6973199999993085,265.0149999996647,1.1181820000001608,1.715177476,-3.6349999999997635,-0.47209090000001197,0.0059848499999901605,-9.999999999998899e-05,-2.4741999999999473e-05,0.0003500000000000725
1999-05-03,9.724975000000086,811400000,112.82500000000073,2.6973199999993085,265.01500000059605,0.99545500000022,1.690980527,-3.6350000000002183,-0.47209090000001197,0.005984850000004371,-9.999999999998899e-05,-2.4742000000001207e-05,0.00034999999999985043
1999-05-04,-22.630004999999983,933100000,-128.57999999999993,2.6973200000011275,265.01599999982864,0.9954539999998815,1.666783579,-50.460000000000036,-0.4720908999999551,0.0059848399999964386,0.012699999999999934,-5.5058999999999664e-05,0.0021999999999999797
1999-05-05,15.31005899999991,913500000,69.29999999999927,2.697309999999561,265.0149999996647,0.9954549999993105,1.64258663,49.32999999999993,-0.47209090000001197,0.005984850000004371,0.012699999999999934,2.0520000000006505e-06,0.013100000000000112
1999-05-06,-15.260009999999966,875400000,-8.590000000000146,2.6973199999993085,265.01500000059605,0.995454000000791,1.618389681,-62.16999999999962,-0.47209090000001197,0.005984850000004371,0.0040000000000000036,9.587000000000137e-06,0.00550000000000006
1999-05-07,12.949951000000056,814900000,84.77000000000044,2.6973200000011275,265.0149999996647,0.9954549999993105,1.594192733,31.33999999999969,-0.47209090000001197,0.0059848499999901605,-0.0026999999999999247,-6.859999999997424e-07,0.00019999999999997797
1999-05-10,-4.6999510000000555,773300000,-24.340000000000146,2.6973199999993085,265.0149999996647,0.9954539999998815,1.569995784,22.769999999999982,-0.4720909999999776,0.005984850000004371,-0.0050000000000001155,6.860999999998632e-06,0.0005999999999999339
1999-05-11,15.309936000000107,836100000,18.899999999999636,2.6973200000011275,265.01500000059605,0.99545500000022,1.545798835,40.289999999999964,-0.47209090000001197,0.005984850000004371,-0.008499999999999952,-1.918100000000006e-05,-0.006699999999999928
1999-05-12,8.390014999999948,825500000,-25.779999999998836,2.6973199999993085,265.01599999982864,0.9954539999998815,1.521601887,39.86000000000013,-0.47209090000001197,0.0059848399999964386,-0.0021999999999999797,6.840000000001012e-06,-0.005400000000000071
1999-05-13,3.56005899999991,796900000,106.81999999999971,2.697309999999561,265.0149999996647,0.99545500000022,1.497404938,-24.539999999999964,-0.47209090000001197,0.005984850000004371,-0.00029999999999996696,-5.508300000000091e-05,-0.0040000000000000036
1999-05-14,-29.760009999999966,727800000,-193.8700000000008,2.6973200000011275,265.01500000059605,0.9954539999998815,1.473207989,-54.13999999999987,-0.4720908999999551,0.0059848499999901605,-0.0015000000000000568,-6.50059999999994e-05,0.0023999999999999577
1999-05-17,1.6899410000000898,665500000,-59.850000000000364,2.6973199999993085,265.0149999996647,0.99545500000022,1.44901104,33.98000000000002,-0.47209090000001197,0.005984850000004371,0.0018000000000000238,-4.167300000000075e-05,0.0021999999999999797
1999-05-18,-6.170043999999962,753400000,-16.519999999998618,2.6973199999993085,265.0149999996647,0.99545500000022,1.424814092,-3.480000000000018,-0.47209090000001197,0.005984850000004371,0.001000000000000112,1.9750000000012813e-06,0.0
1999-05-19,10.910033999999996,801100000,50.43999999999869,2.6973200000011275,265.01500000059605,0.9954539999998815,1.400617143,19.039999999999964,-0.47209090000001197,0.005984850000004371,-0.0028000000000001357,-7.889300000000002e-05,-0.0030999999999998806
1999-05-20,-5.40002400000003,752200000,-20.649999999999636,2.697309999999561,265.0149999996647,0.99545500000022,1.376420194,-35.17000000000007,-0.47209090000001197,0.0059848499999901605,-0.00529999999999986,1.941599999999953e-05,-0.001100000000000101
1999-05-21,-8.53991700000006,686600000,-37.45999999999913,2.6973199999993085,265.01599999982864,0.9954539999998815,1.352223246,-22.090000000000146,-0.4720908999999551,0.005984840000010649,-0.010199999999999987,1.6253000000000795e-05,-0.00529999999999986
1999-05-24,-23.64001499999995,754700000,-174.61000000000058,2.6973200000011275,265.01500000059605,0.99545500000022,1.328026297,-66.48000000000002,-0.47209090000001197,0.0059848499999901605,-0.0041999999999999815,2.1554000000000018e-05,0.0015999999999998238
1999-05-25,-22.25,826700000,-123.57999999999993,2.6973199999993085,265.0149999996647,0.9954539999998815,1.303829348,-72.75999999999976,-0.4720909999999776,0.005984850000004371,0.0042999999999999705,4.5441999999999705e-05,-0.0005999999999999339
1999-05-26,20.359985999999935,870800000,171.0699999999997,2.6973199999993085,265.0149999996647,0.9954549999993105,1.2796324,46.279999999999745,-0.47209090000001197,0.005984850000004371,-0.005800000000000027,5.668499999999903e-05,-0.011600000000000055
1999-05-27,-23.34997599999997,811400000,-235.22999999999956,2.6973200000011275,265.01500000059605,0.995454000000791,1.255435451,-8.029999999999745,-0.47209090000001197,0.0059848499999901605,-0.000600000000000156,5.135700000000014e-05,-0.0031999999999998696
1999-05-28,20.429932000000008,649960000,92.80999999999949,2.697309999999561,265.0149999996647,0.9954549999993105,1.231238502,51.36999999999989,-0.47209090000001197,0.005984850000004371,0.006300000000000194,2.6603999999999517e-05,-0.0017000000000000348
1999-05-31,-3.789978000000019,666880000,18.26000000000022,2.6973199999993085,265.01599999982864,0.9954539999998815,1.207041554,-29.24499999999989,-0.47209090000001197,0.0059848399999964386,0.00649999999999995,4.4530000000014835e-06,0.0013499999999999623
1999-06-01,-3.789978000000019,683800000,18.26000000000022,2.6973200000011275,265.01500000059605,0.99545500000022,1.182844605,-29.24499999999989,-0.4720908999999551,0.005984850000004371,0.00649999999999995,4.452999999999749e-06,0.0013499999999999623
1999-06-02,0.5500489999999445,728000000,-18.3700000000008,2.6973199999993085,265.0149999996647,1.2409090000001015,1.237883799,20.379999999999654,-0.47209090000001197,0.005984850000004371,-0.007500000000000062,-2.666100000000074e-05,-0.009199999999999875
1999-06-03,4.729980000000069,719600000,85.80000000000109,2.6973200000011275,265.0149999996647,1.2409090000001015,1.292922993,-29.08999999999969,-0.47209090000001197,0.0059848499999901605,-0.0020000000000000018,-2.4458999999999245e-05,-0.00019999999999997797
1999-06-04,28.20996100000002,694500000,136.14999999999964,2.697309999999561,265.01500000059605,1.2409090000001015,1.347962187,75.01999999999998,-0.47209090000001197,0.005984850000004371,0.0019000000000000128,-3.305999999999969e-05,-0.0028000000000001357
1999-06-07,6.770019999999931,664300000,109.53999999999905,2.6973199999993085,265.0149999996647,1.2409090000001015,1.40300138,45.86999999999989,-0.47209090000001197,0.005984850000004371,-0.006399999999999961,4.595099999999894e-05,-0.0030999999999998806
1999-06-08,-17.190063999999893,685900000,-143.73999999999978,2.6973200000011275,265.0149999996647,1.2409090000001015,1.458040574,-49.65000000000009,-0.4720908999999551,0.0059848499999901605,0.0040000000000000036,9.833100000000011e-05,0.01419999999999999
1999-06-09,1.3100589999999102,662000000,-75.34999999999854,2.6973199999993085,265.01600000075996,1.2409099999995306,1.513079768,44.789999999999964,-0.47209100000003446,0.005984840000010649,-0.004899999999999904,4.7586999999999977e-05,0.0011999999999998678
1999-06-10,-15.820068999999876,716500000,-69.02000000000044,2.6973199999993085,265.0149999996647,1.2409090000001015,1.568118962,-34.73000000000002,-0.47209090000001197,0.0059848499999901605,9.999999999998899e-05,2.4704999999999866e-05,0.0027000000000001467
1999-06-11,-9.179931000000124,698200000,-130.76000000000022,2.6973200000011275,265.0149999996647,1.2409090000001015,1.623158156,-36.73999999999978,-0.4720908999999551,0.005984850000004371,0.008299999999999974,5.0566999999999626e-05,0.0039000000000000146
1999-06-14,0.3599850000000515,669400000,72.81999999999971,2.697309999999561,265.01500000059605,1.2409090000001015,1.67819735,-49.570000000000164,-0.47209090000001197,0.005984850000004371,-0.001000000000000112,-0.0001588859999999987,-0.010000000000000009
1999-06-15,7.160033999999996,696600000,31.659999999999854,2.6973199999993085,265.0149999996647,1.2409090000001015,1.733236543,16.360000000000127,-0.47209090000001197,0.0059848499999901605,-0.012499999999999956,-1.5835999999999975e-05,0.00039999999999995595
1999-06-16,29.25,806800000,189.96000000000095,2.6973200000011275,265.0149999996647,1.2409090000001015,1.788275737,103.15999999999985,-0.47209090000001197,0.005984850000004371,-0.008799999999999919,4.143899999999902e-05,-0.012199999999999989
1999-06-17,9.489990000000034,700300000,56.67999999999847,2.6973199999993085,265.01500000059605,1.240908999999192,1.843314931,26.320000000000164,-0.47209090000001197,0.005984850000004371,0.006299999999999972,3.9051000000000016e-05,0.0030999999999998806
1999-06-18,2.9399419999999736,914500000,13.930000000000291,2.6973200000011275,265.01599999982864,1.2409090000001015,1.898354125,19.289999999999964,-0.4720908999999551,0.0059848399999964386,-9.999999999998899e-05,-7.016900000000013e-05,0.0039000000000000146
1999-06-21,6.160033999999996,686600000,-39.57999999999993,2.697309999999561,265.0149999996647,1.2409090000001015,1.953393319,66.84000000000015,-0.47209090000001197,0.005984850000004371,-0.0034000000000000696,-0.00012218099999999898,-0.0044999999999999485
1999-06-22,-13.119995000000017,716500000,-94.35000000000036,2.6973199999993085,265.01500000059605,1.2409090000001015,2.008432513,-50.01999999999998,-0.47209090000001197,0.0059848499999901605,0.0004999999999999449,4.032499999999904e-05,0.0
1999-06-23,-2.8199460000000727,731800000,-54.76999999999862,2.6973200000011275,265.0149999996647,1.2409090000001015,2.063471707,17.859999999999673,-0.47209090000001197,0.005984850000004371,-0.01079999999999992,-2.4913999999999145e-05,-0.0006999999999999229
1999-06-24,-17.280029999999897,690400000,-132.03000000000065,2.6973199999993085,265.0149999996647,1.24091000000044,2.1185109,-44.13000000000011,-0.4720909999999776,0.005984850000004371,0.0045999999999999375,1.4795999999999213e-05,0.005599999999999827
1999-06-25,-0.469970000000103,623460000,17.729999999999563,2.6973199999993085,265.01500000059605,1.240908999999192,2.173550094,-1.3399999999996908,-0.47209090000001197,0.0059848499999901605,0.006000000000000005,3.722400000000063e-05,0.007600000000000051
1999-06-28,16.03991700000006,652910000,102.59000000000015,2.6973200000011275,265.01599999982864,1.2409090000001015,2.228589288,49.789999999999964,-0.47209090000001197,0.005984840000010649,-0.007099999999999884,-1.3600000000005968e-06,-0.00749999999999984
