DATE,SPX_Adj_Close,SPX_Volume, DowJonesClose,GDPC1,GFDEBTN,M2SL,MEDCPIM158SFRBCLE,NASDAQ_Close,NETFI,PCECTPI,DEXUSUK,DEXUSJP,DEXUSEU
2/9/1999,1216.140015,736000000,9133.03,13426.748,5638780,4427.34,1.771073669,2310.79,-262.217,71.796,1.6355,0.008739731,1.13
2/10/1999,1223.550049,721400000,9177.31,13426.748,5638780,4427.68,1.776184178,2309.5,-262.217,71.796,1.629,0.00873744,1.1331
2/11/1999,1254.040039,815800000,9363.46,13426.748,5638780,4428.02,1.781294688,2405.55,-262.217,71.796,1.6244,0.008718396,1.1303
2/12/1999,1230.130005,691500000,9274.89,13426.748,5638780,4428.36,1.786405197,2321.89,-262.217,71.796,1.6311,0.008747376,1.1282
2/15/1999,1236,672630000,9285.96,13426.748,5638780,4428.7,1.791515706,2317.88,-262.217,71.796,1.6314,0.008608105,1.12355
2/16/1999,1241.869995,653760000,9297.03,13426.748,5638780,4429.04,1.796626216,2313.87,-262.217,71.796,1.6317,0.008468835,1.1189
2/17/1999,1224.030029,735100000,9195.47,13426.748,5638780,4429.38,1.801736725,2248.91,-262.217,71.796,1.6338,0.008401243,1.123
2/18/1999,1237.280029,742400000,9298.63,13426.748,5638780,4429.72,1.806847235,2260.55,-262.217,71.796,1.6338,0.008345852,1.1223
2/19/1999,1239.219971,700000000,9339.95,13426.748,5638780,4430.06,1.811957744,2283.6,-262.217,71.796,1.6255,0.008264463,1.1075
2/22/1999,1272.140015,718500000,9552.68,13426.748,5638780,4430.4,1.817068253,2342.01,-262.217,71.796,1.6238,0.008309098,1.1037
2/23/1999,1271.180054,781100000,9544.42,13426.748,5638780,4430.74,1.822178763,2376.35,-262.217,71.796,1.6138,0.008233841,1.0993
2/24/1999,1253.410034,782000000,9399.67,13426.748,5638780,4431.08,1.827289272,2339.38,-262.217,71.796,1.598,0.008203445,1.0972
2/25/1999,1245.02002,740500000,9366.34,13426.748,5638780,4431.42,1.832399781,2326.82,-262.217,71.796,1.606,0.008385041,1.1068
2/26/1999,1238.329956,784600000,9306.58,13426.748,5638780,4431.76,1.837510291,2288.03,-262.217,71.796,1.6027,0.0084246,1.0995
3/1/1999,1236.160034,699500000,9324.78,13426.748,5638780,4432.1,1.8426208,2295.18,-262.217,71.796,1.6058,0.008347942,1.0891
3/2/1999,1225.5,753600000,9297.61,13426.748,5638780,4433.343478,1.87885426,2259.03,-262.217,71.796,1.6135,0.008300822,1.0931
3/3/1999,1227.699951,751700000,9275.88,13426.748,5638780,4434.586957,1.91508772,2265.2,-262.217,71.796,1.6134,0.008218277,1.0888
3/4/1999,1246.640015,770900000,9467.4,13426.748,5638780,4435.830435,1.95132118,2292.89,-262.217,71.796,1.6065,0.008097166,1.0824
3/5/1999,1275.469971,834900000,9736.08,13426.748,5638780,4437.073913,1.98755464,2337.11,-262.217,71.796,1.6073,0.008158603,1.0843
3/8/1999,1282.72998,714600000,9727.61,13426.748,5638780,4438.317391,2.0237881,2397.62,-262.217,71.796,1.6085,0.008214902,1.0899
3/9/1999,1279.839966,803700000,9693.76,13426.748,5638780,4439.56087,2.060021561,2392.94,-262.217,71.796,1.6148,0.008237232,1.0873
3/10/1999,1286.839966,841900000,9772.84,13426.748,5638780,4440.804348,2.096255021,2406,-262.217,71.796,1.6267,0.008344459,1.0961
3/11/1999,1297.680054,904800000,9897.44,13426.748,5638780,4442.047826,2.132488481,2412.25,-262.217,71.796,1.627,0.008363302,1.0932
3/12/1999,1294.589966,825800000,9876.35,13426.748,5638780,4443.291304,2.168721941,2381.53,-262.217,71.796,1.6335,0.008404068,1.0936
3/15/1999,1307.26001,727200000,9958.77,13426.748,5638780,4444.534783,2.204955401,2431.44,-262.217,71.796,1.6223,0.008496177,1.093
3/16/1999,1306.380005,751900000,9930.47,13426.748,5638780,4445.778261,2.241188861,2439.27,-262.217,71.796,1.624,0.00849329,1.0915
3/17/1999,1297.819946,752300000,9879.41,13426.748,5638780,4447.021739,2.277422321,2428.97,-262.217,71.796,1.6302,0.008463817,1.1015
3/18/1999,1316.550049,831000000,9997.62,13426.748,5638780,4448.265217,2.313655781,2462.96,-262.217,71.796,1.629,0.008508466,1.099
3/19/1999,1299.290039,914700000,9903.55,13426.748,5638780,4449.508696,2.349889241,2421.27,-262.217,71.796,1.6303,0.008543358,1.0923
3/22/1999,1297.01001,658200000,9890.51,13426.748,5638780,4450.752174,2.386122702,2395.94,-262.217,71.796,1.628,0.008464534,1.0915
3/23/1999,1262.140015,811300000,9671.83,13426.748,5638780,4451.995652,2.422356162,2322.84,-262.217,71.796,1.6372,0.00847314,1.0918
3/24/1999,1268.589966,761900000,9666.84,13426.748,5638780,4453.23913,2.458589622,2365.28,-262.217,71.796,1.641,0.008521517,1.0921
3/25/1999,1289.98999,784200000,9836.39,13426.748,5638780,4454.482609,2.494823082,2434.8,-262.217,71.796,1.6314,0.008470987,1.0871
3/26/1999,1282.800049,707200000,9822.24,13426.748,5638780,4455.726087,2.531056542,2419.17,-262.217,71.796,1.6205,0.008312552,1.0743
3/29/1999,1310.170044,747900000,10006.78,13426.748,5638780,4456.969565,2.567290002,2492.84,-262.217,71.796,1.614,0.008348639,1.0716
3/30/1999,1300.75,729000000,9913.26,13426.748,5638780,4458.213043,2.603523462,2480.29,-262.217,71.796,1.6115,0.008326395,1.0732
3/31/1999,1286.369995,924300000,9786.16,13426.748,5638780,4459.456522,2.639756922,2461.4,-262.217,71.796,1.614,0.008443806,1.0808
4/1/1999,1293.719971,703000000,9832.51,13426.748,5638780,4460.7,2.675990382,2493.37,-262.217,71.796,1.6063,0.00832016,1.0782
4/2/1999,1307.419983,699400000,9919.92,13429.44532,5639045.015,4461.818182,2.632317068,2526.715,-262.6890909,71.80198485,1.6023,0.008291874,1.0782
4/5/1999,1321.119995,695800000,10007.33,13432.14264,5639310.03,4462.936364,2.588643755,2560.06,-263.1611818,71.8079697,1.6015,0.008196721,1.0706
4/6/1999,1317.890015,787500000,9963.49,13434.83995,5639575.045,4464.054545,2.544970441,2563.17,-263.6332727,71.81395455,1.592,0.008282259,1.0838
4/7/1999,1326.890015,816400000,10085.31,13437.53727,5639840.061,4465.172727,2.501297127,2544.43,-264.1053636,71.81993939,1.5975,0.008241305,1.0784
4/8/1999,1343.97998,850500000,10197.7,13440.23459,5640105.076,4466.290909,2.457623813,2573.39,-264.5774545,71.82592424,1.6083,0.008274721,1.0835
4/9/1999,1348.349976,716100000,10173.84,13442.93191,5640370.091,4467.409091,2.413950499,2593.05,-265.0495455,71.83190909,1.6068,0.00825832,1.0786
4/12/1999,1358.630005,810800000,10339.51,13445.62923,5640635.106,4468.527273,2.370277185,2598.81,-265.5216364,71.83789394,1.6127,0.008323622,1.0842
4/13/1999,1349.819946,810900000,10395.01,13448.32655,5640900.121,4469.645455,2.326603871,2583.5,-265.9937273,71.84387879,1.6135,0.008330556,1.078
4/14/1999,1328.439941,952000000,10411.66,13451.02386,5641165.136,4470.763636,2.282930557,2507.28,-266.4658182,71.84986364,1.6124,0.008411136,1.0779
4/15/1999,1322.849976,1089800000,10462.72,13453.72118,5641430.152,4471.881818,2.239257243,2521.77,-266.9379091,71.85584848,1.6103,0.008400538,1.0717
4/16/1999,1319,1002300000,10493.89,13456.4185,5641695.167,4473,2.195583929,2484.04,-267.41,71.86183333,1.6112,0.008484643,1.0688
