DATE,USD to JPY,USD to EUR,USD to GBP,Close_SP,Adj Close_SP,Volume_SP,NASDAQCOM,Close_DJ
2002-03-05,0.0075580077091678,0.8699,1.4212,1146.140015,1146.140015,1549300000,1866.29,10433.41
2002-03-06,0.007642338555598,0.8772,1.4238,1162.77002,1162.77002,1541300000,1890.40,10574.29
2002-03-07,0.0078696781301644,0.8795,1.4245,1157.540039,1157.540039,1517400000,1881.63,10525.37
2002-03-08,0.0077997036112627,0.8752,1.4227,1164.310059,1164.310059,1412000000,1929.67,10572.49
2002-03-11,0.0078076202373516,0.8768,1.422,1168.26001,1168.26001,1210200000,1929.49,10611.24
2002-03-12,0.0077718193829175,0.8759,1.4146,1165.579956,1165.579956,1304400000,1897.12,10632.35
2002-03-13,0.0077261840377037,0.877,1.4157,1154.089966,1154.089966,1354000000,1862.03,10501.85
2002-03-14,0.0077555452148286,0.8816,1.42,1153.040039,1153.040039,1208800000,1854.14,10517.14
2002-03-15,0.0077459333849728,0.8823,1.4238,1166.160034,1166.160034,1493900000,1868.30,10607.23
2002-03-18,0.0076178867982021,0.8826,1.4256,1165.550049,1165.550049,1169500000,1877.06,10577.75
2002-03-19,0.0075585789871504,0.8805,1.4213,1170.290039,1170.290039,1255000000,1880.87,10635.25
2002-03-20,0.0075987841945288,0.8836,1.426,1151.849976,1151.849976,1304900000,1832.87,10501.57
2002-03-21,0.0075838010010617,0.8836,1.4287,1153.589966,1153.589966,1339200000,1868.83,10479.84
2002-03-22,0.0075255869957856,0.8791,1.4263,1148.699951,1148.699951,1243300000,1851.39,10427.67
2002-03-25,0.0074928817623257,0.8768,1.4255,1131.869995,1131.869995,1057900000,1812.49,10281.67
2002-03-26,0.0075312547070341,0.8767,1.427,1138.48999,1138.48999,1223600000,1824.17,10353.36
2002-03-27,0.0075409094336777,0.8726,1.4238,1144.579956,1144.579956,1180100000,1826.75,10426.91
2002-03-28,0.0075409094336777,0.8711,1.4242,1147.390015,1147.390015,1147600000,1845.35,10403.94
2002-04-01,0.0075007500750075,0.8806,1.4407,1146.540039,1146.540039,1050900000,1862.62,10362.7
2002-04-02,0.0074962518740629,0.8782,1.4358,1136.76001,1136.76001,1176700000,1804.40,10313.71
2002-04-03,0.0075386355069732,0.8804,1.435,1125.400024,1125.400024,1219700000,1784.35,10198.29
2002-04-04,0.0075585789871504,0.8779,1.4349,1126.339966,1126.339966,1283800000,1789.75,10235.17
2002-04-05,0.0075912852045851,0.8805,1.435,1122.72998,1122.72998,1110200000,1770.03,10271.64
2002-04-08,0.0076178867982021,0.875,1.431,1125.290039,1125.290039,1095300000,1785.87,10249.08
2002-04-09,0.0076318400366328,0.8793,1.4345,1117.800049,1117.800049,1235400000,1742.57,10208.67
2002-04-10,0.0076481835564053,0.8794,1.4365,1130.469971,1130.469971,1447900000,1767.07,10381.73
2002-04-11,0.0076016723679209,0.8829,1.4382,1103.689941,1103.689941,1505600000,1725.24,10176.08
2002-04-12,0.0075705958058899,0.8792,1.4371,1111.01001,1111.01001,1282100000,1756.19,10190.82
2002-04-15,0.0075786282682834,0.8802,1.4372,1102.550049,1102.550049,1120400000,1753.78,10093.67
2002-04-16,0.0076225322051985,0.883,1.4396,1128.369995,1128.369995,1341300000,1816.79,10301.32
2002-04-17,0.0076511094108645,0.8885,1.4438,1126.069946,1126.069946,1376900000,1810.67,10220.78
2002-04-18,0.0077017868145409,0.8898,1.4479,1124.469971,1124.469971,1359300000,1802.43,10205.28
2002-04-19,0.0076628352490421,0.8893,1.4472,1125.170044,1125.170044,1185000000,1796.83,10257.11
2002-04-22,0.0076982294072363,0.8877,1.4488,1107.829956,1107.829956,1181800000,1758.68,10136.43
2002-04-23,0.0076988220802217,0.8897,1.4486,1100.959961,1100.959961,1388500000,1730.29,10089.24
2002-04-24,0.0077065351418002,0.8915,1.448,1093.140015,1093.140015,1373200000,1713.34,10030.43
2002-04-25,0.0077881619937694,0.8978,1.454,1091.47998,1091.47998,1517400000,1713.70,10035.06
2002-04-26,0.0078015290997035,0.898,1.4545,1076.319946,1076.319946,1374200000,1663.89,9910.72
2002-04-29,0.0078045734800593,0.9028,1.4592,1065.449951,1065.449951,1314700000,1656.93,9819.87
2002-04-30,0.0077851304009342,0.9002,1.4565,1076.920044,1076.920044,1628600000,1688.23,9946.22
2002-05-01,0.0078462142016477,0.9062,1.4621,1086.459961,1086.459961,1451400000,1677.53,10059.63
2002-05-02,0.00781127948758,0.9032,1.4645,1084.560059,1084.560059,1364000000,1644.82,10091.87
2002-05-03,0.0078610172156277,0.9133,1.4664,1073.430054,1073.430054,1284500000,1613.03,10006.63
2002-05-06,0.0078573112280977,0.9166,1.4676,1052.670044,1052.670044,1122600000,1578.48,9808.04
2002-05-07,0.0078247261345852,0.9148,1.4675,1049.48999,1049.48999,1354700000,1573.82,9836.55
2002-05-08,0.007773631840796,0.904,1.4533,1088.849976,1088.849976,1502000000,1696.29,10141.83
2002-05-09,0.007790588968526,0.9088,1.4585,1073.01001,1073.01001,1153000000,1650.49,10037.42
2002-05-10,0.0078192196418797,0.9116,1.4606,1054.98999,1054.98999,1171900000,1600.85,9939.92
2002-05-13,0.0078314668337379,0.9107,1.4588,1074.560059,1074.560059,1088600000,1652.54,10109.66
2002-05-14,0.0077724234416291,0.9022,1.4474,1097.280029,1097.280029,1414500000,1719.05,10298.14
2002-05-15,0.0078173858661663,0.9074,1.4558,1091.069946,1091.069946,1420200000,1725.56,10243.68
2002-05-16,0.00780092050862,0.9105,1.4567,1098.22998,1098.22998,1256600000,1730.44,10289.21
2002-05-17,0.0079346187415694,0.9206,1.4602,1106.589966,1106.589966,1274400000,1741.39,10353.08
2002-05-20,0.0079592486469277,0.9213,1.4588,1091.880005,1091.880005,989800000,1701.59,10229.5
2002-05-21,0.0080755874989905,0.9191,1.4568,1079.880005,1079.880005,1200500000,1664.18,10105.71
2002-05-22,0.0080541237113402,0.9265,1.4589,1086.02002,1086.02002,1136300000,1673.45,10157.88
2002-05-23,0.0080102531239987,0.9233,1.4545,1097.079956,1097.079956,1192900000,1697.63,10216.08
2002-05-24,0.0080186031593296,0.922,1.4577,1083.819946,1083.819946,885400000,1661.49,10104.26
2002-05-28,0.0080398777938575,0.9285,1.4618,1074.550049,1074.550049,996500000,1652.17,9981.58
2002-05-29,0.0080418174507438,0.9313,1.46,1067.660034,1067.660034,1081800000,1624.39,9923.04
2002-05-30,0.0081247968800779,0.9373,1.4655,1064.660034,1064.660034,1286600000,1631.92,9911.69
2002-05-31,0.0080560702489325,0.9339,1.4625,1067.140015,1067.140015,1277300000,1615.73,9925.25
2002-06-03,0.0080847279489045,0.939,1.4622,1040.680054,1040.680054,1324300000,1562.56,9709.79
2002-06-04,0.0080677692617991,0.9424,1.4605,1040.689941,1040.689941,1466600000,1578.12,9687.84
2002-06-05,0.0080385852090032,0.9391,1.4574,1049.900024,1049.900024,1300100000,1595.26,9796.8
2002-06-06,0.0080424642110342,0.9457,1.4593,1029.150024,1029.150024,1601500000,1554.88,9624.64
2002-06-07,0.0080327737167644,0.9449,1.4604,1027.530029,1027.530029,1341300000,1535.48,9589.67
2002-06-10,0.0080256821829855,0.9446,1.461,1030.73999,1030.73999,1226200000,1530.69,9645.4
2002-06-11,0.007964319847085,0.9445,1.4686,1013.599976,1013.599976,1212400000,1497.18,9517.26
2002-06-12,0.0079592486469277,0.9473,1.4705,1020.26001,1020.26001,1795720000,1519.12,9617.71
2002-06-13,0.0079923273657289,0.944,1.4709,1009.559998,1009.559998,1405500000,1496.86,9502.8
2002-06-14,0.0080482897384305,0.9448,1.4735,1007.27002,1007.27002,1549000000,1504.74,9474.21
2002-06-17,0.0080405242421805,0.9442,1.4782,1036.170044,1036.170044,1236600000,1553.29,9687.42
2002-06-18,0.0080282594733461,0.9483,1.4868,1037.140015,1037.140015,1193100000,1542.96,9706.12
2002-06-19,0.0080619155111254,0.9544,1.4873,1019.98999,1019.98999,1336100000,1496.83,9561.57
2002-06-20,0.0081083272520878,0.9646,1.4982,1006.289978,1006.289978,1389700000,1464.75,9431.77
2002-06-21,0.0082487833044625,0.9705,1.4987,989.140015,989.140015,1497200000,1440.96,9253.79
2002-06-24,0.0082453825857519,0.9786,1.5056,992.719971,992.719971,1552600000,1460.34,9281.82
2002-06-25,0.0082034454470877,0.9692,1.4999,976.140015,976.140015,1513700000,1423.99,9126.82
2002-06-26,0.0083451556371526,0.9825,1.5217,973.530029,973.530029,2014290000,1429.33,9120.11
2002-06-27,0.0083766124979058,0.9885,1.5285,990.640015,990.640015,1908600000,1459.20,9269.92
2002-06-28,0.0083437630371297,0.9856,1.5245,989.820007,989.820007,2117000000,1463.21,9243.26
2002-07-01,0.0083305564811729,0.9893,1.5307,968.650024,968.650024,1425500000,1403.80,9109.79
2002-07-02,0.0083243153250645,0.984,1.53,948.090027,948.090027,1823000000,1357.82,9007.75
2002-07-03,0.0083493362277698,0.9816,1.5268,953.98999,953.98999,1527800000,1380.17,9054.97
2002-07-05,0.0083201597470671,0.973,1.5206,989.030029,989.030029,699400000,1448.36,9379.5
2002-07-08,0.0084274397438058,0.9869,1.5348,976.97998,976.97998,1184400000,1405.61,9274.9
2002-07-09,0.0084853627492575,0.9938,1.5465,952.830017,952.830017,1348900000,1381.12,9096.09
2002-07-10,0.0084788875699508,0.989,1.5483,920.469971,920.469971,1816900000,1346.01,8813.5
2002-07-11,0.0085748585148345,0.9927,1.5545,927.369995,927.369995,2080480000,1374.43,8801.53
2002-07-12,0.0085667780347811,0.9904,1.55,921.390015,921.390015,1607400000,1373.50,8684.53
2002-07-15,0.0086162329829398,1.0072,1.5656,917.929993,917.929993,2574800000,1382.62,8639.19
2002-07-16,0.0086422953936565,1.0087,1.5693,900.940002,900.940002,1843700000,1375.26,8473.11
2002-07-17,0.0086028905712319,1.0078,1.5682,906.039978,906.039978,2566500000,1397.25,8542.48
2002-07-18,0.008545547769612,1.0067,1.5685,881.559998,881.559998,1736300000,1356.95,8409.49
2002-07-19,0.0086408018664132,1.0156,1.5785,847.75,847.75,2654100000,1319.15,8019.26
2002-07-22,0.0086043710204784,1.0098,1.58,819.849976,819.849976,2248060000,1282.65,7784.58
2002-07-23,0.0085215168299957,0.9933,1.5657,797.700012,797.700012,2441020000,1229.05,7702.34
2002-07-24,0.008596234849136,0.9945,1.5745,843.429993,843.429993,2775560000,1290.23,8191.29
2002-07-25,0.0085565157867716,0.9997,1.5754,838.679993,838.679993,2424700000,1240.08,8186.31
2002-07-26,0.0084189257450749,0.9882,1.5635,852.840027,852.840027,1796100000,1262.12,8264.39
2002-07-29,0.0083423709018102,0.9779,1.557,898.960022,898.960022,1778650000,1335.25,8711.88
2002-07-30,0.0083402835696413,0.9879,1.5725,902.780029,902.780029,1826090000,1344.19,8680.03
2002-07-31,0.0083493362277698,0.9796,1.5625,911.619995,911.619995,2049360000,1328.26,8736.59
2002-08-01,0.0083963056255247,0.9843,1.5578,884.659973,884.659973,1672200000,1280.00,8506.62
2002-08-02,0.0084047739115817,0.9882,1.5709,864.23999,864.23999,1538100000,1247.92,8313.13
2002-08-05,0.0083850410867013,0.9846,1.5665,834.599976,834.599976,1425500000,1206.01,8043.63
2002-08-06,0.0082549116724451,0.964,1.5382,859.570007,859.570007,1514100000,1259.55,8274.09
2002-08-07,0.0083077178699011,0.9738,1.5354,876.77002,876.77002,1490400000,1280.90,8456.15
2002-08-08,0.0082617316589557,0.9653,1.5278,905.460022,905.460022,1646700000,1316.52,8712.02
2002-08-09,0.0083229296712442,0.9714,1.5235,908.640015,908.640015,1294900000,1306.12,8745.45
2002-08-12,0.0084139671855279,0.9778,1.5317,903.799988,903.799988,1036500000,1306.84,8688.89
2002-08-13,0.0083977158212966,0.9787,1.531,884.210022,884.210022,1297700000,1269.28,8482.39
2002-08-14,0.0085814811636488,0.9867,1.5442,919.619995,919.619995,1533800000,1334.30,8743.31
2002-08-15,0.0085266030013642,0.9816,1.536,930.25,930.25,1505100000,1345.01,8818.14
2002-08-16,0.008509914049868,0.9836,1.5372,928.77002,928.77002,1265300000,1361.01,8778.06
2002-08-19,0.0084366826963637,0.9775,1.5272,950.700012,950.700012,1299800000,1394.54,8990.79
2002-08-20,0.0084146751935375,0.9779,1.5266,937.429993,937.429993,1308500000,1376.59,8872.07
2002-08-21,0.0084359709802598,0.9796,1.5295,949.359985,949.359985,1353100000,1409.25,8957.23
2002-08-22,0.0083437630371297,0.9697,1.5192,962.700012,962.700012,1373000000,1422.95,9053.64
2002-08-23,0.0083661005605287,0.9726,1.5215,940.859985,940.859985,1071500000,1380.62,8872.96
2002-08-26,0.0083654007026936,0.9731,1.5236,947.950012,947.950012,1016900000,1391.74,8919.01
2002-08-27,0.0084523708900346,0.9814,1.5305,934.820007,934.820007,1307700000,1347.78,8824.41
2002-08-28,0.0084523708900346,0.982,1.5363,917.869995,917.869995,1146600000,1314.38,8694.09
2002-08-29,0.0084502281561602,0.9829,1.5484,917.799988,917.799988,1271100000,1335.77,8670.99
2002-08-30,0.0084203435500168,0.9806,1.5476,916.070007,916.070007,929900000,1314.85,8663.5
2002-09-03,0.0085382513661202,0.9959,1.5625,878.02002,878.02002,1289800000,1263.84,8308.05
2002-09-04,0.0084738581476146,0.9923,1.5642,893.400024,893.400024,1372100000,1292.31,8425.12
2002-09-05,0.0084502281561602,0.9911,1.566,879.150024,879.150024,1401300000,1251.00,8283.7
2002-09-06,0.0084402430790006,0.9843,1.5597,893.919983,893.919983,1184500000,1295.30,8427.2
2002-09-09,0.0084139671855279,0.9817,1.5585,902.960022,902.960022,1130600000,1304.60,8519.38
2002-09-10,0.0083486391718149,0.9752,1.5544,909.580017,909.580017,1186400000,1320.09,8602.61
2002-09-11,0.008289124668435,0.9724,1.5492,909.450012,909.450012,846600000,1315.45,8581.17
2002-09-12,0.0082863771958899,0.9761,1.5549,886.909973,886.909973,1191600000,1279.68,8379.41
2002-09-13,0.0082304526748971,0.9743,1.5585,889.809998,889.809998,1271000000,1291.40,8312.69
2002-09-16,0.0081853155439142,0.9723,1.544,891.099976,891.099976,1001400000,1275.88,8380.18
2002-09-17,0.0081539465101108,0.9685,1.5343,873.52002,873.52002,1448600000,1259.94,8207.55
2002-09-18,0.0082311301341674,0.9789,1.5525,869.460022,869.460022,1501000000,1252.13,8172.45
2002-09-19,0.008231807704972,0.9817,1.5545,843.320007,843.320007,1524000000,1216.45,7942.39
2002-09-20,0.0081195193244559,0.9839,1.5558,845.390015,845.390015,1792800000,1221.09,7986.02
2002-09-23,0.0080690712498991,0.9822,1.5575,833.700012,833.700012,1381100000,1184.93,7872.15
2002-09-24,0.0081050413357108,0.9815,1.5565,819.289978,819.289978,1670240000,1182.17,7683.13
2002-09-25,0.0081486310299869,0.9797,1.5625,839.659973,839.659973,1651500000,1222.29,7841.82
2002-09-26,0.0081572722081735,0.9755,1.5563,854.950012,854.950012,1650000000,1221.61,7997.12
2002-09-27,0.008139345596614,0.9772,1.5548,827.369995,827.369995,1507300000,1199.16,7701.45
2002-09-30,0.0082142270412354,0.9879,1.57,815.280029,815.280029,1721870000,1172.06,7591.93
2002-10-01,0.0081479670822129,0.9859,1.5708,847.909973,847.909973,1780900000,1213.72,7938.79
2002-10-02,0.0081162243324405,0.9842,1.5655,827.909973,827.909973,1668900000,1187.30,7755.61
2002-10-03,0.0081274382314694,0.9871,1.5704,818.950012,818.950012,1674500000,1165.56,7717.19
2002-10-04,0.0081287595512924,0.9821,1.569,800.580017,800.580017,1835930000,1139.90,7528.4
2002-10-07,0.0080360012857602,0.9816,1.5643,785.280029,785.280029,1576500000,1119.40,7422.84
2002-10-08,0.008047642040882,0.9796,1.5569,798.549988,798.549988,1938430000,1129.21,7501.49
2002-10-09,0.0080938891137191,0.9868,1.5595,776.76001,776.76001,1885030000,1114.11,7286.27
2002-10-10,0.0080879974118408,0.9861,1.5625,803.919983,803.919983,2090230000,1163.37,7533.95
2002-10-11,0.0080619155111254,0.9854,1.5605,835.320007,835.320007,1854130000,1210.47,7850.29
2002-10-14,,,,841.440002,841.440002,1200300000,1220.53,7877.4
2002-10-15,0.0080218193486282,0.981,1.5542,881.27002,881.27002,1956000000,1282.44,8255.68
2002-10-16,0.0080450522928399,0.9824,1.5543,860.02002,860.02002,1585000000,1232.42,8036.03
2002-10-17,0.0080128205128205,0.9718,1.5525,879.200012,879.200012,1780390000,1272.29,8275.04
2002-10-18,0.0079668578712555,0.9708,1.5461,884.390015,884.390015,1423100000,1287.86,8322.4
2002-10-21,0.0080186031593296,0.9732,1.5418,899.719971,899.719971,1447000000,1309.67,8538.24
2002-10-22,0.0079942441442161,0.9782,1.5463,890.159973,890.159973,1549200000,1292.80,8450.16
2002-10-23,0.0080534750744946,0.9772,1.5499,896.140015,896.140015,1593900000,1320.23,8494.27
2002-10-24,0.0080147471347279,0.9742,1.5478,882.5,882.5,1700570000,1298.71,8317.34
2002-10-25,0.0080554212985339,0.9767,1.5533,897.650024,897.650024,1340400000,1331.13,8443.99
2002-10-28,0.0080879974118408,0.9843,1.5602,890.22998,890.22998,1382600000,1315.83,8368.04
2002-10-29,0.0081599347205222,0.9851,1.5585,882.150024,882.150024,1529700000,1300.54,8368.94
2002-10-30,0.0081360344967862,0.9835,1.5568,890.710022,890.710022,1422300000,1326.73,8427.41
2002-10-31,0.0081446489656295,0.9881,1.563,885.76001,885.76001,1641300000,1329.75,8397.03
2002-11-01,0.0081859855926653,0.9971,1.5638,900.960022,900.960022,1450400000,1360.70,8517.64
2002-11-04,0.0081659317328107,0.9953,1.5545,908.349976,908.349976,1645900000,1396.54,8571.6
2002-11-05,0.0082074852265265,0.9994,1.5625,915.390015,915.390015,1354100000,1401.17,8678.27
2002-11-06,0.0081819669448535,0.9974,1.559,923.76001,923.76001,1674000000,1418.99,8771.01
2002-11-07,0.008246742536698,1.0092,1.5796,902.650024,902.650024,1466900000,1376.71,8586.24
2002-11-08,0.0083528232542599,1.0139,1.5915,894.73999,894.73999,1446500000,1359.28,8537.13
2002-11-11,,,,876.190002,876.190002,1113000000,1319.19,8358.95
2002-11-12,0.0083633018315631,1.0105,1.5879,882.950012,882.950012,1377100000,1349.56,8386.0
2002-11-13,0.0083139341536415,1.006,1.585,882.530029,882.530029,1463400000,1361.34,8398.49
2002-11-14,0.008302200083022,1.0034,1.5788,904.27002,904.27002,1519000000,1411.52,8542.13
2002-11-15,0.0083077178699011,1.0082,1.579,909.830017,909.830017,1400100000,1411.14,8579.09
2002-11-18,0.0082542302930251,1.0083,1.579,900.359985,900.359985,1282600000,1393.69,8486.57
2002-11-19,0.0082203041512535,1.0107,1.588,896.73999,896.73999,1337400000,1374.51,8474.78
2002-11-20,0.0081619327456741,1.0024,1.575,914.150024,914.150024,1517300000,1419.35,8623.01
2002-11-21,0.008135372600065,0.9984,1.5753,933.76001,933.76001,2415100000,1467.55,8845.15
2002-11-22,0.0081406707912732,0.9966,1.5778,930.549988,930.549988,1626800000,1468.74,8804.84
2002-11-25,0.0081752779594506,0.9937,1.5667,932.869995,932.869995,1574000000,1481.90,8849.4
2002-11-26,0.0082041184674706,0.9913,1.5485,913.309998,913.309998,1543600000,1444.43,8676.42
2002-11-27,0.0081826364454627,0.9895,1.544,938.869995,938.869995,1350300000,1487.94,8931.68
2002-11-29,0.0081486310299869,0.9932,1.5553,936.309998,936.309998,643460000,1478.78,8896.09
2002-12-02,0.008025038118931,0.9927,1.5555,934.530029,934.530029,1612000000,1484.78,8862.57
2002-12-03,0.0080372930397042,0.9968,1.5687,920.75,920.75,1488400000,1448.96,8742.93
2002-12-04,0.0080102531239987,0.9999,1.5682,917.580017,917.580017,1588900000,1430.35,8737.85
2002-12-05,0.008000640051204,0.9989,1.5708,906.549988,906.549988,1250200000,1410.75,8623.28
2002-12-06,0.0080847279489045,1.0081,1.573,912.22998,912.22998,1241100000,1422.44,8645.77
2002-12-09,0.0081063553826199,1.0088,1.5785,892.0,892.0,1320800000,1367.14,8473.41
2002-12-10,0.0080866893093967,1.0073,1.5699,904.450012,904.450012,1286600000,1390.76,8574.26
2002-12-11,0.0080997894054754,1.0083,1.5744,904.960022,904.960022,1285100000,1396.59,8589.14
2002-12-12,0.0081466395112016,1.0189,1.58,901.580017,901.580017,1255300000,1399.55,8538.4
2002-12-13,0.0082843177864302,1.0226,1.5896,889.47998,889.47998,1330800000,1362.42,8433.71
2002-12-16,0.0082453825857519,1.021,1.5905,910.400024,910.400024,1271600000,1400.33,8627.4
2002-12-17,0.0082460625051537,1.0267,1.5963,902.98999,902.98999,1251800000,1392.05,8535.39
2002-12-18,0.0082562747688243,1.0254,1.6,891.119995,891.119995,1446200000,1361.51,8447.35
2002-12-19,0.0082740360747972,1.0217,1.5986,884.25,884.25,1385900000,1354.10,8364.8
2002-12-20,0.0082973780285429,1.0268,1.6015,895.76001,895.76001,1782730000,1363.05,8511.32
2002-12-23,0.0082802020369297,1.0217,1.587,897.380005,897.380005,1112100000,1381.69,8493.29
2002-12-24,0.0083146254261245,1.0305,1.5958,892.469971,892.469971,458310000,1372.47,8448.11
2002-12-26,0.0083250083250083,1.0358,1.5978,889.659973,889.659973,721100000,1367.89,8432.61
2002-12-27,0.0083388925950633,1.0411,1.6022,875.400024,875.400024,758400000,1348.31,8303.78
2002-12-30,0.0084473728670383,1.046,1.6044,879.390015,879.390015,1057800000,1339.54,8332.85
2002-12-31,0.0084210526315789,1.0485,1.6095,879.820007,879.820007,1088500000,1335.51,8341.63
2003-01-02,0.0083430669113966,1.0361,1.5975,909.030029,909.030029,1229200000,1384.85,8607.52
2003-01-03,0.0083437630371297,1.0418,1.6045,908.590027,908.590027,1130800000,1387.08,8601.69
2003-01-06,0.0083991264908449,1.0469,1.608,929.01001,929.01001,1435900000,1421.32,8773.57
2003-01-07,0.0083208520552504,1.0419,1.6055,922.929993,922.929993,1545200000,1431.57,8740.59
2003-01-08,0.0083787180561374,1.0447,1.6063,909.929993,909.929993,1467600000,1401.07,8595.31
2003-01-09,0.0083633018315631,1.0467,1.6035,927.570007,927.570007,1560300000,1438.46,8776.18
2003-01-10,0.008372404554588,1.0535,1.6079,927.570007,927.570007,1485400000,1447.72,8784.89
2003-01-13,0.0084012433840208,1.0535,1.603,926.26001,926.26001,1396300000,1446.04,8785.98
2003-01-14,0.0084774499830451,1.0571,1.607,931.659973,931.659973,1379400000,1460.99,8842.62
2003-01-15,0.0084810448647273,1.0576,1.6029,918.219971,918.219971,1432100000,1438.80,8723.18
2003-01-16,0.008473140145738,1.0569,1.6073,914.599976,914.599976,1534600000,1423.75,8697.87
2003-01-17,0.00848320325755,1.066,1.6173,901.780029,901.780029,1358200000,1376.19,8586.74
2003-01-21,0.0084338365522476,1.0677,1.6123,887.619995,887.619995,1335200000,1364.25,8442.9
2003-01-22,0.0084638171815488,1.0729,1.6162,878.359985,878.359985,1560800000,1359.48,8318.73
2003-01-23,0.0084868030213018,1.0767,1.6233,887.340027,887.340027,1744550000,1388.27,8369.47
2003-01-24,0.0084889643463497,1.0825,1.632,861.400024,861.400024,1574800000,1342.14,8131.01
2003-01-27,0.0084288604180714,1.0838,1.6351,847.47998,847.47998,1435900000,1325.27,7989.56
2003-01-28,0.0084267295862475,1.0833,1.64,858.539978,858.539978,1459100000,1342.18,8088.84
2003-01-29,0.0084652501481418,1.0861,1.6457,864.359985,864.359985,1595400000,1358.06,8110.71
2003-01-30,0.0083878543868478,1.0776,1.6482,844.609985,844.609985,1510300000,1322.35,7945.13
2003-01-31,0.0083361120373457,1.0739,1.6448,855.700012,855.700012,1578530000,1320.91,8053.81
2003-02-03,0.0083008217813563,1.0761,1.6405,860.320007,860.320007,1258500000,1323.79,8109.82
2003-02-04,0.0083507306889352,1.0875,1.648,848.200012,848.200012,1451600000,1306.15,8013.29
2003-02-05,0.0083486391718149,1.0842,1.6455,843.590027,843.590027,1450800000,1301.50,7985.18
2003-02-06,0.0083381972817476,1.0828,1.6354,838.150024,838.150024,1430900000,1301.73,7929.3
2003-02-07,0.0083056478405315,1.0801,1.6284,829.690002,829.690002,1276800000,1282.47,7864.23
2003-02-10,0.0082474226804123,1.074,1.6275,835.969971,835.969971,1238200000,1296.68,7920.11
2003-02-11,0.0082515058998267,1.0747,1.6193,829.200012,829.200012,1307000000,1295.46,7843.11
2003-02-12,0.0082440230832646,1.0716,1.6155,818.679993,818.679993,1260500000,1278.97,7758.17
2003-02-13,0.0082994439372562,1.0834,1.6209,817.369995,817.369995,1489300000,1277.44,7749.87
2003-02-14,0.0083049580599617,1.0799,1.6105,834.890015,834.890015,1404600000,1310.17,7908.8
2003-02-18,0.0084083074077188,1.0708,1.5921,851.169983,851.169983,1250800000,1346.54,8041.15
2003-02-19,0.0084281500210703,1.0744,1.5957,845.130005,845.130005,1075600000,1334.32,8000.6
2003-02-20,0.008461668641056,1.0821,1.5925,837.099976,837.099976,1194100000,1331.23,7914.96
2003-02-21,0.0084189257450749,1.0787,1.5864,848.169983,848.169983,1398200000,1349.02,8018.11
2003-02-24,0.0084904058413992,1.0783,1.586,832.580017,832.580017,1229200000,1322.38,7858.24
2003-02-25,0.0085367935803312,1.0782,1.5727,838.570007,838.570007,1483700000,1328.98,7909.5
2003-02-26,0.0085331512927724,1.0797,1.5806,827.549988,827.549988,1374400000,1303.68,7806.98
2003-02-27,0.008504847763225,1.0763,1.5798,837.280029,837.280029,1287800000,1323.94,7884.99
2003-02-28,0.0084588056166469,1.0779,1.5737,841.150024,841.150024,1373300000,1337.52,7891.08
2003-03-03,0.0084796065462562,1.0835,1.5755,834.809998,834.809998,1208900000,1320.29,7837.86
2003-03-04,0.0084774499830451,1.0883,1.582,821.98999,821.98999,1256600000,1307.77,7704.87
2003-03-05,0.0085236958745311,1.0967,1.6003,829.849976,829.849976,1332700000,1314.40,7775.6
2003-03-06,0.0085309674117044,1.0997,1.6049,822.099976,822.099976,1299200000,1302.89,7673.99
2003-03-07,0.0085859019489997,1.1014,1.602,828.890015,828.890015,1368500000,1305.29,7740.03
2003-03-10,0.0085800085800085,1.1062,1.6007,807.47998,807.47998,1255000000,1278.37,7568.18
2003-03-11,0.0085418980097377,1.1028,1.6038,800.72998,800.72998,1427700000,1271.47,7524.06
2003-03-12,0.0085338795016214,1.1023,1.6129,804.190002,804.190002,1620000000,1279.24,7552.07
2003-03-13,0.0084523708900346,1.087,1.6057,831.900024,831.900024,1816300000,1340.77,7821.75
2003-03-14,0.0084324142001855,1.0725,1.5821,833.27002,833.27002,1541900000,1340.33,7859.71
2003-03-17,0.0084423807513718,1.0606,1.5682,862.789978,862.789978,1700420000,1392.27,8141.92
2003-03-18,0.0084104289318755,1.0624,1.5624,866.450012,866.450012,1555100000,1400.55,8194.23
2003-03-19,0.0083243153250645,1.059,1.5648,874.02002,874.02002,1473400000,1397.07,8265.45
2003-03-20,0.0083298625572678,1.0613,1.567,875.669983,875.669983,1439100000,1402.77,8286.6
2003-03-21,0.0082358754735628,1.0545,1.566,895.789978,895.789978,1883710000,1421.84,8521.97
2003-03-24,0.0082856906123125,1.0644,1.5748,864.22998,864.22998,1293000000,1369.78,8214.68
2003-03-25,0.0083312505207031,1.0673,1.5707,874.73999,874.73999,1333400000,1391.01,8280.23
2003-03-26,0.0083243153250645,1.0677,1.5742,869.950012,869.950012,1319700000,1387.45,8229.88
2003-03-27,0.0083486391718149,1.0708,1.5676,868.52002,868.52002,1232900000,1384.25,8201.45
2003-03-28,0.0083208520552504,1.0762,1.5673,863.5,863.5,1227000000,1369.60,8145.77
2003-03-31,0.0084695519607012,1.09,1.579,848.179993,848.179993,1495500000,1341.17,7992.13
2003-04-01,0.0084566596194503,1.0904,1.5767,858.47998,858.47998,1461600000,1348.30,8069.86
2003-04-02,0.0083913736678694,1.0765,1.5659,880.900024,880.900024,1589800000,1396.72,8285.06
